BANKSTATEMENTSHORTID,BANKSTATEMENTITEM,ACCOUNTINGDOCUMENT,ACCOUNTINGDOCUMENTITEM,FISCALYEAR,CLEARINGACCOUNTINGDOCUMENT,COMPANYCODE,CLEARINGDOCFISCALYEAR,ISRESIDUAL,BANKSTATEMENTPROCESSMETHOD,ISRULESPROPOSED
"00067308","00001","1100084642","001","2016","0100026787","F001","2017","N","2","N"
"00067309","00001","1100084643","001","2016","0100026789","F001","2017","N","2","N"
"00067310","00001","1100084644","001","2016","0100026791","F001","2017","N","2","N"
"00067311","00001","1100084645","001","2016","0100026793","F001","2017","N","2","N"
"00067312","00001","1100084646","001","2016","0100026795","F001","2017","N","2","N"
"00067313","00001","1100084649","001","2016","0100026797","F001","2017","N","2","N"
"00067314","00001","1100084651","001","2016","0100026799","F001","2017","N","2","N"
"00067315","00001","1100084652","001","2016","0100026801","F001","2017","N","2","N"
"00067316","00001","1100084653","001","2016","0100026803","F001","2017","N","2","N"
"00067317","00001","1100084655","001","2016","0100026805","F001","2017","N","2","N"
"00067318","00001","1100084656","001","2016","0100026807","F001","2017","N","2","N"
"00067319","00001","1100084657","001","2016","0100026809","F001","2017","N","2","N"
"00067320","00001","1100084658","001","2016","0100026811","F001","2017","N","2","N"
"00067321","00001","1100084659","001","2016","0100026813","F001","2017","N","2","N"
"00067322","00001","1100084661","001","2016","0100026815","F001","2017","N","2","N"
"00067323","00001","1100084662","001","2016","0100026817","F001","2017","N","2","N"
"00067324","00001","1100084664","001","2016","0100026820","F001","2017","N","2","N"
"00067325","00001","1100084665","001","2016","0100026823","F001","2017","N","2","N"
"00067327","00001","1100084667","001","2016","0100026826","F001","2017","N","2","N"
"00067328","00001","1100084668","001","2016","0100026828","F001","2017","N","2","N"
"00067329","00001","1100084669","001","2016","0100026831","F001","2017","N","2","N"
"00067330","00001","1100084670","001","2016","0100026834","F001","2017","N","2","N"
"00067331","00001","1100084671","001","2016","0100026836","F001","2017","N","2","N"
"00067332","00001","1100084672","001","2016","0100026838","F001","2017","N","2","N"
"00067333","00001","1100084673","001","2016","0100026840","F001","2017","N","2","N"
"00067334","00001","1100084674","001","2016","0100026842","F001","2017","N","2","N"
"00067335","00001","1100084675","001","2016","0100026844","F001","2017","N","2","N"
"00067336","00001","1100084676","001","2016","0100026846","F001","2017","N","2","N"
"00067337","00001","1100084678","001","2016","0100026848","F001","2017","N","2","N"
"00067338","00001","1100084679","001","2016","0100026850","F001","2017","N","2","N"
"00067339","00001","1100084680","001","2016","0100026852","F001","2017","N","2","N"
"00067340","00001","1100084681","001","2016","0100026854","F001","2017","N","2","N"
"00067341","00001","1100084683","001","2016","0100026856","F001","2017","N","2","N"
"00067342","00001","1100084684","001","2016","0100026858","F001","2017","N","2","N"
"00067343","00001","1100084685","001","2016","0100026860","F001","2017","N","2","N"
"00067344","00001","1100084686","001","2016","0100026862","F001","2017","N","2","N"
"00067345","00001","1100084687","001","2016","0100026864","F001","2017","N","2","N"
"00067346","00001","1100084688","001","2016","0100026866","F001","2017","N","2","N"
"00067347","00001","1100084689","001","2016","0100026868","F001","2017","N","2","N"
"00067348","00001","1100084690","001","2016","0100026870","F001","2017","N","2","N"
"00067349","00001","1100084691","001","2016","0100026872","F001","2017","N","2","N"
"00067350","00001","1100084693","001","2016","0100026874","F001","2017","N","2","N"
"00067351","00001","1100084694","001","2016","0100026876","F001","2017","N","2","N"
"00067352","00001","1100084695","001","2016","0100026878","F001","2017","N","2","N"
"00067353","00001","1100084696","001","2016","0100026880","F001","2017","N","2","N"
"00067354","00001","1100084697","001","2016","0100026882","F001","2017","N","2","N"
"00067355","00001","1100084698","001","2016","0100026884","F001","2017","N","2","N"
"00067356","00001","1100084699","001","2016","0100026886","F001","2017","N","2","N"
"00067357","00001","1100084700","001","2016","0100026888","F001","2017","N","2","N"
"00067358","00001","1100084701","001","2016","0100026890","F001","2017","N","2","N"
"00067359","00001","1100084702","001","2016","0100026892","F001","2017","N","2","N"
"00067360","00001","1100084703","001","2016","0100026894","F001","2017","N","2","N"
"00067361","00001","1100084704","001","2016","0100026896","F001","2017","N","2","N"
"00067362","00001","1100084705","001","2016","0100026898","F001","2017","N","2","N"
"00067363","00001","1100084706","001","2016","0100026900","F001","2017","N","2","N"
"00067364","00001","1100084707","001","2016","0100026902","F001","2017","N","2","N"
"00067365","00001","1100084708","001","2016","0100026904","F001","2017","N","2","N"
"00067366","00001","1100084710","001","2016","0100026906","F001","2017","N","2","N"
"00067367","00001","1100084711","001","2016","0100026908","F001","2017","N","2","N"
"00067368","00001","1100084712","001","2016","0100026910","F001","2017","N","2","N"
"00067369","00001","1100084713","001","2016","0100026912","F001","2017","N","2","N"
"00067370","00001","1100084715","001","2016","0100026914","F001","2017","N","2","N"
"00067371","00001","1100084716","001","2016","0100026916","F001","2017","N","2","N"
"00067372","00001","1100084717","001","2016","0100026918","F001","2017","N","2","N"
"00067373","00001","1100084719","001","2016","0100026920","F001","2017","N","2","N"
"00067374","00001","1100084720","001","2016","0100026922","F001","2017","N","2","N"
"00067375","00001","1100084723","001","2016","0100026924","F001","2017","N","2","N"
"00067376","00001","1100084724","001","2016","0100026926","F001","2017","N","2","N"
"00067377","00001","1100084725","001","2016","0100026928","F001","2017","N","2","N"
"00067378","00001","1100084726","001","2016","0100026930","F001","2017","N","2","N"
"00067379","00001","1100084727","001","2016","0100026932","F001","2017","N","2","N"
"00067380","00001","1100084728","001","2016","0100026934","F001","2017","N","2","N"
"00067381","00001","1100084729","001","2016","0100026936","F001","2017","N","2","N"
"00067382","00001","1100084730","001","2016","0100026938","F001","2017","N","2","N"
"00067383","00001","1100084731","001","2016","0100026940","F001","2017","N","2","N"
"00067384","00001","1100084732","001","2016","0100026942","F001","2017","N","2","N"
"00067385","00001","1100084733","001","2016","0100026944","F001","2017","N","2","N"
"00067386","00001","1100084735","001","2016","0100026946","F001","2017","N","2","N"
"00067387","00001","1100084736","001","2016","0100026948","F001","2017","N","2","N"
"00067388","00001","1100084737","001","2016","0100026950","F001","2017","N","2","N"
"00067389","00001","1100084738","001","2016","0100026952","F001","2017","N","2","N"
"00067390","00001","1100084739","001","2016","0100026954","F001","2017","N","2","N"
"00067391","00001","1100084740","001","2016","0100026956","F001","2017","N","2","N"
"00067392","00001","1100084741","001","2016","0100026958","F001","2017","N","2","N"
"00067393","00001","1100084742","001","2016","0100026960","F001","2017","N","2","N"
"00067394","00001","1100084743","001","2016","0100026962","F001","2017","N","2","N"
"00067395","00001","1100084744","001","2016","0100026964","F001","2017","N","2","N"
"00067396","00001","1100084745","001","2016","0100026966","F001","2017","N","2","N"
"00067397","00001","1100084746","001","2016","0100026968","F001","2017","N","2","N"
"00067398","00001","1100084747","001","2016","0100026970","F001","2017","N","2","N"
"00067399","00001","1100084749","001","2016","0100026972","F001","2017","N","2","N"
"00067400","00001","1100084751","001","2016","0100026974","F001","2017","N","2","N"
"00067401","00001","1100084752","001","2016","0100026976","F001","2017","N","2","N"
"00067402","00001","1100084753","001","2016","0100026978","F001","2017","N","2","N"
"00067403","00001","1100084754","001","2016","0100026980","F001","2017","N","2","N"
"00067404","00001","1100084755","001","2016","0100026982","F001","2017","N","2","N"
"00067933","00001","1100085518","001","2016","0100028053","F001","2017","N","2","N"
"00067405","00001","1100084756","001","2016","0100026984","F001","2017","N","2","N"
"00067406","00001","1100084757","001","2016","0100026986","F001","2017","N","2","N"
"00067407","00001","1100084758","001","2016","0100026988","F001","2017","N","2","N"
"00067408","00001","1100084759","001","2016","0100026990","F001","2017","N","2","N"
"00067409","00001","1100084760","001","2016","0100026992","F001","2017","N","2","N"
"00067410","00001","1100084761","001","2016","0100026994","F001","2017","N","2","N"
"00067411","00001","1100084762","001","2016","0100026996","F001","2017","N","2","N"
"00067412","00001","1100084764","001","2016","0100026998","F001","2017","N","2","N"
"00067413","00001","1100084765","001","2016","0100027000","F001","2017","N","2","N"
"00067414","00001","1100084766","001","2016","0100027002","F001","2017","N","2","N"
"00067415","00001","1100084767","001","2016","0100027004","F001","2017","N","2","N"
"00067416","00001","1100084768","001","2016","0100027006","F001","2017","N","2","N"
"00067417","00001","1100084769","001","2016","0100027008","F001","2017","N","2","N"
"00067418","00001","1100084770","001","2016","0100027010","F001","2017","N","2","N"
"00067419","00001","1100084771","001","2016","0100027012","F001","2017","N","2","N"
"00067420","00001","1100084773","001","2016","0100027014","F001","2017","N","2","N"
"00067421","00001","1100084774","001","2016","0100027016","F001","2017","N","2","N"
"00067422","00001","1100084775","001","2016","0100027018","F001","2017","N","2","N"
"00067423","00001","1100084776","001","2016","0100027020","F001","2017","N","2","N"
"00067424","00001","1100084777","001","2016","0100027022","F001","2017","N","2","N"
"00067425","00001","1100084778","001","2016","0100027024","F001","2017","N","2","N"
"00067426","00001","1100084780","001","2016","0100027026","F001","2017","N","2","N"
"00067427","00001","1100084781","001","2016","0100027028","F001","2017","N","2","N"
"00067428","00001","1100084782","001","2016","0100027030","F001","2017","N","2","N"
"00067429","00001","1100084783","001","2016","0100027032","F001","2017","N","2","N"
"00067430","00001","1100084784","001","2016","0100027034","F001","2017","N","2","N"
"00067431","00001","1100084785","001","2016","0100027036","F001","2017","N","2","N"
"00067432","00001","1100084787","001","2016","0100027038","F001","2017","N","2","N"
"00067433","00001","1100084789","001","2016","0100027040","F001","2017","N","2","N"
"00067434","00001","1100084790","001","2016","0100027042","F001","2017","N","2","N"
"00067435","00001","1100084791","001","2016","0100027044","F001","2017","N","2","N"
"00067436","00001","1100084792","001","2016","0100027046","F001","2017","N","2","N"
"00067437","00001","1100084794","001","2016","0100027048","F001","2017","N","2","N"
"00067438","00001","1100084796","001","2016","0100027050","F001","2017","N","2","N"
"00067439","00001","1100084797","001","2016","0100027052","F001","2017","N","2","N"
"00067440","00001","1100084798","001","2016","0100027054","F001","2017","N","2","N"
"00067441","00001","1100084799","001","2016","0100027056","F001","2017","N","2","N"
"00067442","00001","1100084800","001","2016","0100027058","F001","2017","N","2","N"
"00067443","00001","1100084802","001","2016","0100027060","F001","2017","N","2","N"
"00067444","00001","1100084803","001","2016","0100027062","F001","2017","N","2","N"
"00067445","00001","1100084806","001","2016","0100027064","F001","2017","N","2","N"
"00067446","00001","1100084807","001","2016","0100027066","F001","2017","N","2","N"
"00067447","00001","1100084808","001","2016","0100027068","F001","2017","N","2","N"
"00067448","00001","1100084809","001","2016","0100027070","F001","2017","N","2","N"
"00067449","00001","1100084810","001","2016","0100027072","F001","2017","N","2","N"
"00067450","00001","1100084811","001","2016","0100027074","F001","2017","N","2","N"
"00067451","00001","1100084812","001","2016","0100027076","F001","2017","N","2","N"
"00067452","00001","1100084813","001","2016","0100027078","F001","2017","N","2","N"
"00067453","00001","1100084814","001","2016","0100027080","F001","2017","N","2","N"
