CLIENT,COMPANYCODE,HOUSEBANK,HOUSEBANKACCOUNT,BANKSTATEMENT,BANKSTATEMENTSHORTID,BANKSTATEMENTITEM,FISCALYEAR,POSTINGDATE,VALUEDATE,CURRENCY,TRANSACTIONCURRENCY,AMOUNTINTRANSACTIONCURRENCY,DEBITCREDITCODE,PARTNERBANKCOUNTRY,PARTNERBANK,PARTNERBANKSWIFTCODE,PARTNERBANKACCOUNT,PARTNERBANKIBAN,BUSINESSPARTNERNAME,BANKLEDGERDOCUMENT,SUBLEDGERDOCUMENT,DOCUMENTREFERENCEID,PAYMENTADVICEACCOUNTTYPE,PAYMENTADVICEACCOUNT,ASSIGNMENTREFERENCE,PAYMENTREFERENCE,BANKSTATEMENTPOSTINGRULE,SUBLEDGERONACCOUNTDOCUMENT,PAYMENTADVICE,MEMOLINE,PAYMENTTRANSACTIONDESCRIPTION,CHEQUE,BANKPOSTINGKEY,PAYMENTTRANSACTION,PAYMENTEXTERNALTRANSACTYPE
"910","F001","DBK1","DB01","55244","00065841","00001","2017","20170129","20170129","EUR","EUR","89.00","H","","","","","","","0100023817","0100023818","","D","C0001","","","0001","","","11/0082803
","","","","",""
"910","F001","DBK1","DB01","55249","00065846","00001","2017","20170129","20170129","EUR","EUR","27.00","H","","","","","","","0100023827","0100023828","","D","C0001","","","0001","","","1/100082808
","","","","",""
"910","F001","DBK1","DB01","55252","00065849","00001","2017","20170129","20170129","EUR","EUR","78.00","H","","","","","","","0100023833","0100023834","","D","C0001","","","0001","","","1100082811
","","","","",""
"910","F001","DBK1","DB01","55269","00065866","00001","2017","20170129","20170129","EUR","EUR","43.00","H","","","","","","","0100023867","0100023868","","D","C0001","","","0001","","","11/00082831
","","","","",""
"910","F001","DBK1","DB01","55272","00065869","00001","2017","20170129","20170129","EUR","EUR","82.00","H","","","","","","","0100023873","0100023874","","D","C0001","","","0001","","","1 100082834
","","","","",""
"910","F001","DBK1","DB01","55276","00065873","00001","2017","20170129","20170129","EUR","EUR","42.00","H","","","","","","","0100023881","0100023882","","D","C0001","","","0001","","","11 00082838
","","","","",""
"910","F001","DBK1","DB01","55277","00065874","00001","2017","20170129","20170129","EUR","EUR","95.00","H","","","","","","","0100023883","0100023884","","D","C0001","","","0001","","","11/0082839
","","","","",""
"910","F001","DBK1","DB01","55285","00065882","00001","2017","20170129","20170129","EUR","EUR","30.00","H","","","","","","","0100023899","0100023900","","D","C0001","","","0001","","","110/082848
","","","","",""
"910","F001","DBK1","DB01","55286","00065883","00001","2017","20170129","20170129","EUR","EUR","96.00","H","","","","","","","0100023901","0100023902","","D","C0001","","","0001","","","1 100082849
","","","","",""
"910","F001","DBK1","DB01","55319","00065916","00001","2017","20170129","20170129","EUR","EUR","78.00","H","","","","","","","0100023967","0100023968","","D","C0001","","","0001","","","110 0082886
","","","","",""
"910","F001","DBK1","DB01","55320","00065917","00001","2017","20170129","20170129","EUR","EUR","19.00","H","","","","","","","0100023969","0100023970","","D","C0001","","","0001","","","1100082887
","","","","",""
"910","F001","DBK1","DB01","55339","00065936","00001","2017","20170129","20170129","EUR","EUR","20.00","H","","","","","","","0100024007","0100024008","","D","C0001","","","0001","","","1100082909
","","","","",""
"910","F001","DBK1","DB01","55348","00065945","00001","2017","20170129","20170129","EUR","EUR","35.00","H","","","","","","","0100024025","0100024026","","D","C0001","","","0001","","","1/00082920
","","","","",""
"910","F001","DBK1","DB01","55387","00065984","00001","2017","20170129","20170129","EUR","EUR","71.00","H","","","","","","","0100024103","0100024104","","D","C0001","","","0001","","","110/082973
","","","","",""
"910","F001","DBK1","DB01","55399","00065996","00001","2017","20170129","20170129","EUR","EUR","19.00","H","","","","","","","0100024127","0100024128","","D","C0001","","","0001","","","11/00082986
","","","","",""
"910","F001","DBK1","DB01","55401","00065998","00001","2017","20170129","20170129","EUR","EUR","97.00","H","","","","","","","0100024131","0100024132","","D","C0001","","","0001","","","1100082988
","","","","",""
"910","F001","DBK1","DB01","55410","00066007","00001","2017","20170129","20170129","EUR","EUR","29.00","H","","","","","","","0100024149","0100024150","","D","C0001","","","0001","","","110/083000
","","","","",""
"910","F001","DBK1","DB01","55434","00066031","00001","2017","20170129","20170129","EUR","EUR","21.00","H","","","","","","","0100024197","0100024198","","D","C0001","","","0001","","","1100083028
","","","","",""
"910","F001","DBK1","DB01","55462","00066059","00001","2017","20170129","20170129","EUR","EUR","81.00","H","","","","","","","0100024253","0100024254","","D","C0001","","","0001","","","1100083063
","","","","",""
"910","F001","DBK1","DB01","55464","00066061","00001","2017","20170129","20170129","EUR","EUR","52.00","H","","","","","","","0100024257","0100024258","","D","C0001","","","0001","","","11 00083066
","","","","",""
"910","F001","DBK1","DB01","55473","00066070","00001","2017","20170129","20170129","EUR","EUR","62.00","H","","","","","","","0100024275","0100024276","","D","C0001","","","0001","","","1 100083076
","","","","",""
"910","F001","DBK1","DB01","55475","00066072","00001","2017","20170129","20170129","EUR","EUR","32.00","H","","","","","","","0100024279","0100024280","","D","C0001","","","0001","","","1100083078
","","","","",""
"910","F001","DBK1","DB01","55479","00066076","00001","2017","20170129","20170129","EUR","EUR","75.00","H","","","","","","","0100024287","0100024288","","D","C0001","","","0001","","","1100083083
","","","","",""
"910","F001","DBK1","DB01","55484","00066081","00001","2017","20170129","20170129","EUR","EUR","23.00","H","","","","","","","0100024297","0100024298","","D","C0001","","","0001","","","1100083091
","","","","",""
"910","F001","DBK1","DB01","55486","00066083","00001","2017","20170129","20170129","EUR","EUR","62.00","H","","","","","","","0100024301","0100024302","","D","C0001","","","0001","","","1100083093
","","","","",""
"910","F001","DBK1","DB01","55489","00066086","00001","2017","20170129","20170129","EUR","EUR","27.00","H","","","","","","","0100024307","0100024308","","D","C0001","","","0001","","","110/0083096
","","","","",""
"910","F001","DBK1","DB01","55507","00066104","00001","2017","20170129","20170129","EUR","EUR","36.00","H","","","","","","","0100024343","0100024344","","D","C0001","","","0001","","","1 100083114
","","","","",""
"910","F001","DBK1","DB01","55528","00066125","00001","2017","20170129","20170129","EUR","EUR","76.00","H","","","","","","","0100024385","0100024386","","D","C0001","","","0001","","","110 0083143
","","","","",""
"910","F001","DBK1","DB01","55529","00066126","00001","2017","20170129","20170129","EUR","EUR","85.00","H","","","","","","","0100024387","0100024388","","D","C0001","","","0001","","","1100083144
","","","","",""
"910","F001","DBK1","DB01","55540","00066137","00001","2017","20170129","20170129","EUR","EUR","62.00","H","","","","","","","0100024409","0100024410","","D","C0001","","","0001","","","1100083156
","","","","",""
"910","F001","DBK1","DB01","55543","00066140","00001","2017","20170129","20170129","EUR","EUR","85.00","H","","","","","","","0100024415","0100024416","","D","C0001","","","0001","","","1100083161
","","","","",""
"910","F001","DBK1","DB01","55554","00066151","00001","2017","20170129","20170129","EUR","EUR","65.00","H","","","","","","","0100024437","0100024438","","D","C0001","","","0001","","","1100083173
","","","","",""
"910","F001","DBK1","DB01","55558","00066155","00001","2017","20170129","20170129","EUR","EUR","26.00","H","","","","","","","0100024445","0100024446","","D","C0001","","","0001","","","1100083179
","","","","",""
"910","F001","DBK1","DB01","55574","00066171","00001","2017","20170129","20170129","EUR","EUR","75.00","H","","","","","","","0100024475","0100024476","","D","C0001","","","0001","","","1100083197
","","","","",""
"910","F001","DBK1","DB01","55580","00066177","00001","2017","20170129","20170129","EUR","EUR","27.00","H","","","","","","","0100024490","0100024491","","D","C0001","","","0001","","","1100083203
","","","","",""
"910","F001","DBK1","DB01","55596","00066193","00001","2017","20170129","20170129","EUR","EUR","34.00","H","","","","","","","0100024525","0100024526","","D","C0001","","","0001","","","1100083221
","","","","",""
"910","F001","DBK1","DB01","55612","00066209","00001","2017","20170129","20170129","EUR","EUR","72.00","H","","","","","","","0100024558","0100024559","","D","C0001","","","0001","","","1100083243
","","","","",""
"910","F001","DBK1","DB01","55620","00066217","00001","2017","20170129","20170129","EUR","EUR","95.00","H","","","","","","","0100024574","0100024575","","D","C0001","","","0001","","","1100083253
","","","","",""
"910","F001","DBK1","DB01","55632","00066229","00001","2017","20170129","20170129","EUR","EUR","83.00","H","","","","","","","0100024598","0100024599","","D","C0001","","","0001","","","1100083268
","","","","",""
"910","F001","DBK1","DB01","55635","00066232","00001","2017","20170129","20170129","EUR","EUR","86.00","H","","","","","","","0100024604","0100024605","","D","C0001","","","0001","","","1100083272
","","","","",""
"910","F001","DBK1","DB01","55649","00066246","00001","2017","20170129","20170129","EUR","EUR","80.00","H","","","","","","","0100024632","0100024633","","D","C0001","","","0001","","","1100083286
","","","","",""
"910","F001","DBK1","DB01","55653","00066250","00001","2017","20170129","20170129","EUR","EUR","34.00","H","","","","","","","0100024640","0100024641","","D","C0001","","","0001","","","110 0083292
","","","","",""
"910","F001","DBK1","DB01","55662","00066259","00001","2017","20170129","20170129","EUR","EUR","55.00","H","","","","","","","0100024658","0100024659","","D","C0001","","","0001","","","11 00083302
","","","","",""
"910","F001","DBK1","DB01","55668","00066265","00001","2017","20170129","20170129","EUR","EUR","59.00","H","","","","","","","0100024670","0100024671","","D","C0001","","","0001","","","110/0083309
","","","","",""
"910","F001","DBK1","DB01","55704","00066301","00001","2017","20170129","20170129","EUR","EUR","99.00","H","","","","","","","0100024742","0100024743","","D","C0001","","","0001","","","1 100083352
","","","","",""
"910","F001","DBK1","DB01","55715","00066312","00001","2017","20170129","20170129","EUR","EUR","53.00","H","","","","","","","0100024764","0100024765","","D","C0001","","","0001","","","110/083366
","","","","",""
"910","F001","DBK1","DB01","55723","00066320","00001","2017","20170129","20170129","EUR","EUR","21.00","H","","","","","","","0100024780","0100024781","","D","C0001","","","0001","","","1/100083374
","","","","",""
"910","F001","DBK1","DB01","55730","00066327","00001","2017","20170129","20170129","EUR","EUR","26.00","H","","","","","","","0100024794","0100024795","","D","C0001","","","0001","","","11/00083381
","","","","",""
"910","F001","DBK1","DB01","55742","00066339","00001","2017","20170129","20170129","EUR","EUR","83.00","H","","","","","","","0100024818","0100024819","","D","C0001","","","0001","","","1100083396
","","","","",""
"910","F001","DBK1","DB01","55764","00066361","00001","2017","20170129","20170129","EUR","EUR","14.00","H","","","","","","","0100024862","0100024863","","D","C0001","","","0001","","","1100083425
","","","","",""
"910","F001","DBK1","DB01","55769","00066366","00001","2017","20170129","20170129","EUR","EUR","97.00","H","","","","","","","0100024872","0100024873","","D","C0001","","","0001","","","1100083431
","","","","",""
"910","F001","DBK1","DB01","55770","00066367","00001","2017","20170129","20170129","EUR","EUR","36.00","H","","","","","","","0100024874","0100024875","","D","C0001","","","0001","","","1 100083433
","","","","",""
"910","F001","DBK1","DB01","55793","00066390","00001","2017","20170129","20170129","EUR","EUR","20.00","H","","","","","","","0100024920","0100024921","","D","C0001","","","0001","","","110/0083463
","","","","",""
"910","F001","DBK1","DB01","55808","00066405","00001","2017","20170129","20170129","EUR","EUR","86.00","H","","","","","","","0100024950","0100024951","","D","C0001","","","0001","","","11/00083481
","","","","",""
"910","F001","DBK1","DB01","55820","00066417","00001","2017","20170129","20170129","EUR","EUR","67.00","H","","","","","","","0100024974","0100024975","","D","C0001","","","0001","","","1100083495
","","","","",""
"910","F001","DBK1","DB01","55847","00066444","00001","2017","20170129","20170129","EUR","EUR","45.00","H","","","","","","","0100025028","0100025029","","D","C0001","","","0001","","","1100083524
","","","","",""
"910","F001","DBK1","DB01","55868","00066465","00001","2017","20170129","20170129","EUR","EUR","31.00","H","","","","","","","0100025070","0100025071","","D","C0001","","","0001","","","1100083550
","","","","",""
"910","F001","DBK1","DB01","55875","00066472","00001","2017","20170130","20170130","EUR","EUR","38.00","H","","","","","","","0100025084","0100025085","","D","C0001","","","0001","","","1100083558
","","","","",""
"910","F001","DBK1","DB01","55882","00066479","00001","2017","20170130","20170130","EUR","EUR","99.00","H","","","","","","","0100025098","0100025099","","D","C0001","","","0001","","","1/00083566
","","","","",""
"910","F001","DBK1","DB01","55903","00066500","00001","2017","20170130","20170130","EUR","EUR","74.00","H","","","","","","","0100025140","0100025141","","D","C0001","","","0001","","","110 0083593
","","","","",""
"910","F001","DBK1","DB01","55904","00066501","00001","2017","20170130","20170130","EUR","EUR","79.00","H","","","","","","","0100025142","0100025143","","D","C0001","","","0001","","","1100083594
","","","","",""
"910","F001","DBK1","DB01","55906","00066503","00001","2017","20170130","20170130","EUR","EUR","54.00","H","","","","","","","0100025146","0100025147","","D","C0001","","","0001","","","1100083596
","","","","",""
"910","F001","DBK1","DB01","55912","00066509","00001","2017","20170130","20170130","EUR","EUR","99.00","H","","","","","","","0100025158","0100025159","","D","C0001","","","0001","","","110/083603
","","","","",""
